323.34	327.25	331.16	335.07	338.98	342.89	346.8	350.71	354.62	358.53	362.44	366.35	370.26	374.17	378.08	381.99	385.9	389.81	393.72	397.64	401.55	405.46	409.37	413.28	417.19	421.1	425.01	428.92	432.83	436.74	440.65	444.56	448.47	452.38	456.29	460.2	464.11	468.02	471.93	475.84	479.75	483.66	487.57	491.48	495.39	499.31	501.91	504.52	507.13	509.73	512.34	514.95	517.55	520.16	516.67	505.66	494.65	483.64	472.64	461.63	450.62	439.61	428.6	417.59	406.59	395.58	384.57	373.56	362.55	351.54	340.54	329.53	318.52	307.51	296.5	285.49
324.08	328.03	331.99	335.95	339.9	343.86	347.81	351.77	355.72	359.68	363.63	367.59	371.54	375.5	379.45	383.41	387.37	391.32	395.28	399.23	403.19	407.14	411.1	415.05	419.01	422.96	426.92	430.87	434.83	438.78	442.74	446.7	450.65	454.61	458.56	462.52	466.47	470.43	474.38	478.34	482.29	486.25	490.2	494.16	498.12	502.07	504.71	507.34	509.98	512.62	515.26	517.89	520.53	514.53	504.27	494	483.74	473.48	463.22	452.96	442.7	432.43	422.17	411.91	401.65	391.39	381.13	370.86	360.6	350.34	340.08	329.82	319.56	309.29	299.03	288.77
313.36	317.4	321.44	325.48	329.52	333.56	337.6	341.65	345.69	349.73	353.77	357.81	361.85	365.89	369.93	373.98	378.02	382.06	386.1	390.14	394.18	398.22	402.26	406.31	410.35	414.39	418.43	422.47	426.51	430.55	434.59	438.64	442.68	446.72	450.76	454.8	458.84	462.88	466.92	470.96	475.01	479.05	483.09	487.13	491.17	495.21	497.91	500.6	503.29	505.99	508.68	511.38	514.07	516.77	519.46	515.52	511.47	506.28	499.95	492.49	483.9	474.17	463.3	451.3	438.17	423.9	408.5	391.96	374.29	355.48	335.53	314.46	292.24	268.9	244.42	218.8
319.98	324.02	328.07	332.11	336.16	340.21	344.25	348.3	352.34	356.39	360.44	364.48	368.53	372.57	376.62	380.67	384.71	388.76	392.8	396.85	400.9	404.94	408.99	413.03	417.08	421.12	425.17	429.22	433.26	437.31	441.35	445.4	449.45	453.49	457.54	461.58	465.63	469.68	473.72	477.77	481.81	485.86	489.91	493.95	498	502.04	504.74	507.44	510.14	512.83	515.53	518.23	520.93	511.98	501.72	491.47	481.21	470.95	460.69	450.43	440.17	429.91	419.65	409.39	399.13	388.87	378.61	368.36	358.1	347.84	337.58	327.32	317.06	306.8	296.54	286.28
318.12	322.2	326.28	330.36	334.44	338.53	342.61	346.69	350.77	354.85	358.94	363.02	367.1	371.18	375.26	379.35	383.43	387.51	391.59	395.67	399.76	403.84	407.92	412	416.08	420.17	424.25	428.33	432.41	436.49	440.58	444.66	448.74	452.82	456.9	460.99	465.07	469.15	473.23	477.31	481.4	485.48	489.56	493.64	497.72	501.81	504.53	507.25	509.97	512.69	515.41	518.14	520.86	510.8	500.54	490.28	480.02	469.76	459.5	449.24	438.98	428.72	418.46	408.2	397.94	387.68	377.42	367.16	356.9	346.64	336.38	326.12	315.86	305.6	295.34	285.08
308.59	312.71	316.83	320.96	325.08	329.21	333.33	337.46	341.58	345.7	349.83	353.95	358.08	362.2	366.33	370.45	374.57	378.7	382.82	386.95	391.07	395.19	399.32	403.44	407.57	411.69	415.82	419.94	424.06	428.19	432.31	436.44	440.56	444.69	448.81	452.93	457.06	461.18	465.31	469.43	473.56	477.68	481.8	485.93	490.05	494.18	496.93	499.68	502.42	505.17	507.92	510.67	513.42	516.17	518.92	515.1	510.26	504.36	497.41	489.41	480.36	470.25	459.1	446.89	433.63	419.32	403.96	387.55	370.08	351.57	332	311.38	289.71	266.98	243.21	218.38
313.93	318.1	322.27	326.44	330.61	334.79	338.96	343.13	347.3	351.47	355.65	359.82	363.99	368.16	372.33	376.51	380.68	384.85	389.02	393.19	397.37	401.54	405.71	409.88	414.05	418.22	422.4	426.57	430.74	434.91	439.08	443.26	447.43	451.6	455.77	459.94	464.12	468.29	472.46	476.63	480.8	484.98	489.15	493.32	497.49	501.66	504.44	507.23	510.01	512.79	515.57	518.35	519.11	508.85	498.59	488.33	478.07	467.81	457.55	447.29	437.03	426.77	416.51	406.25	395.99	385.73	375.47	365.21	354.95	344.69	334.43	324.17	313.91	303.65	293.39	283.13
311.65	315.87	320.1	324.33	328.56	332.79	337.01	341.24	345.47	349.7	353.92	358.15	362.38	366.61	370.84	375.06	379.29	383.52	387.75	391.97	396.2	400.43	404.66	408.89	413.11	417.34	421.57	425.8	430.02	434.25	438.48	442.71	446.94	451.16	455.39	459.62	463.85	468.08	472.3	476.53	480.76	484.99	489.21	493.44	497.67	501.9	504.72	507.53	510.35	513.17	515.99	518.81	518.25	508	497.75	487.5	477.24	466.99	456.74	446.49	436.23	425.98	415.73	405.47	395.22	384.97	374.72	364.46	354.21	343.96	333.7	323.45	313.2	302.95	292.69	282.44
302.75	307	311.25	315.5	319.74	323.99	328.24	332.49	336.73	340.98	345.23	349.47	353.72	357.97	362.22	366.46	370.71	374.96	379.21	383.45	387.7	391.95	396.19	400.44	404.69	408.94	413.18	417.43	421.68	425.93	430.17	434.42	438.67	442.91	447.16	451.41	455.66	459.9	464.15	468.4	472.65	476.89	481.14	485.39	489.63	493.88	496.71	499.54	502.38	505.21	508.04	510.87	513.7	516.53	519.37	515.62	510.28	503.94	496.58	488.22	478.85	468.48	457.1	444.71	431.31	416.91	401.5	385.09	367.66	349.23	329.8	309.35	287.9	265.44	241.98	217.51
307.5	311.84	316.17	320.51	324.84	329.18	333.51	337.85	342.18	346.52	350.85	355.19	359.52	363.86	368.19	372.53	376.86	381.2	385.53	389.87	394.2	398.54	402.88	407.21	411.55	415.88	420.22	424.55	428.89	433.22	437.56	441.89	446.23	450.56	454.9	459.23	463.57	467.9	472.24	476.57	480.91	485.24	489.58	493.91	498.25	502.58	505.47	508.36	511.25	514.14	517.03	519.92	518.65	508.34	498.03	487.73	477.42	467.11	456.8	446.49	436.18	425.88	415.57	405.26	394.95	384.64	374.33	364.03	353.72	343.41	333.1	322.79	312.48	302.17	291.87	281.56
305.4	309.78	314.17	318.56	322.95	327.34	331.73	336.12	340.51	344.9	349.29	353.68	358.07	362.46	366.85	371.24	375.63	380.02	384.41	388.8	393.18	397.57	401.96	406.35	410.74	415.13	419.52	423.91	428.3	432.69	437.08	441.47	445.86	450.25	454.64	459.03	463.42	467.81	472.2	476.58	480.97	485.36	489.75	494.14	498.53	502.92	505.85	508.77	511.7	514.63	517.55	520.48	518.85	508.53	498.21	487.89	477.57	467.25	456.93	446.61	436.29	425.97	415.65	405.33	395	384.68	374.36	364.04	353.72	343.4	333.08	322.76	312.44	302.12	291.8	281.48
303.29	307.74	312.19	316.64	321.08	325.53	329.98	334.43	338.88	343.32	347.77	352.22	356.67	361.12	365.57	370.01	374.46	378.91	383.36	387.81	392.26	396.7	401.15	405.6	410.05	414.5	418.94	423.39	427.84	432.29	436.74	441.19	445.63	450.08	454.53	458.98	463.43	467.88	472.32	476.77	481.22	485.67	490.12	494.56	499.01	503.46	506.43	509.39	512.36	515.32	518.29	521.25	519.64	509.28	498.93	488.57	478.22	467.86	457.5	447.15	436.79	426.44	416.08	405.72	395.37	385.01	374.65	364.3	353.94	343.59	333.23	322.87	312.52	302.16	291.81	281.45
264.33	269.75	275.16	280.58	285.99	291.41	296.82	302.23	307.65	313.06	318.48	323.89	329.31	334.72	340.13	345.55	350.96	356.38	361.79	367.21	372.62	378.04	383.45	388.86	394.28	399.69	405.11	410.52	415.94	421.35	426.77	432.18	437.59	443.01	448.42	453.84	459.25	464.67	470.08	475.5	480.91	486.32	491.74	497.15	502.57	507.98	511.59	515.2	518.81	522.42	520.29	510.33	500.37	490.41	480.44	470.48	460.52	450.56	440.59	430.63	420.67	410.71	400.74	390.78	380.82	370.86	360.89	350.93	340.97	331.01	321.04	311.08	301.12	291.16	281.19	271.23
266.61	271.91	277.22	282.52	287.83	293.13	298.44	303.74	309.05	314.35	319.66	324.96	330.27	335.57	340.88	346.18	351.49	356.8	362.1	367.41	372.71	378.02	383.32	388.63	393.93	399.24	404.54	409.85	415.15	420.46	425.76	431.07	436.37	441.68	446.98	452.29	457.6	462.9	468.21	473.51	478.82	484.12	489.43	494.73	500.04	505.34	508.88	512.42	515.95	519.49	523.03	526.56	518.96	508.07	497.18	486.29	475.4	464.5	453.61	442.72	431.83	420.94	410.05	399.16	388.27	377.38	366.49	355.6	344.71	333.82	322.93	312.03	301.14	290.25	279.36	268.47
260.15	265.68	271.21	276.74	282.27	287.8	293.33	298.86	304.39	309.92	315.45	320.98	326.51	332.04	337.57	343.1	348.63	354.16	359.69	365.22	370.75	376.28	381.81	387.34	392.87	398.4	403.93	409.46	414.99	420.52	426.05	431.58	437.11	442.64	448.17	453.7	459.23	464.76	470.29	475.82	481.36	486.89	492.42	497.95	503.48	509.01	512.69	516.38	520.07	523.75	521.26	511.24	501.22	491.21	481.19	471.18	461.16	451.14	441.13	431.11	421.09	411.08	401.06	391.05	381.03	371.01	361	350.98	340.96	330.95	320.93	310.92	300.9	290.88	280.87	270.85
258.1	263.69	269.27	274.86	280.45	286.04	291.62	297.21	302.8	308.38	313.97	319.56	325.14	330.73	336.32	341.91	347.49	353.08	358.67	364.25	369.84	375.43	381.01	386.6	392.19	397.78	403.36	408.95	414.54	420.12	425.71	431.3	436.88	442.47	448.06	453.65	459.23	464.82	470.41	475.99	481.58	487.17	492.75	498.34	503.93	509.52	513.24	516.97	520.69	524.41	521.92	511.86	501.8	491.75	481.69	471.63	461.57	451.51	441.46	431.4	421.34	411.28	401.22	391.17	381.11	371.05	360.99	350.93	340.88	330.82	320.76	310.7	300.64	290.59	280.53	270.47
268.46	273.63	278.8	283.98	289.15	294.33	299.5	304.67	309.85	315.02	320.2	325.37	330.54	335.72	340.89	346.07	351.24	356.41	361.59	366.76	371.94	377.11	382.28	387.46	392.63	397.81	402.98	408.16	413.33	418.5	423.68	428.85	434.03	439.2	444.37	449.55	454.72	459.9	465.07	470.24	475.42	480.59	485.77	490.94	496.11	501.29	504.74	508.19	511.64	515.09	518.54	521.98	525.43	528.88	532.33	527.51	519.09	509.93	500.04	489.41	478.05	465.95	453.11	439.53	425.22	410.18	394.39	377.88	360.62	342.63	323.9	304.44	284.23	263.3	241.62	219.21
267.07	272.28	277.49	282.71	287.92	293.13	298.34	303.55	308.77	313.98	319.19	324.4	329.61	334.82	340.04	345.25	350.46	355.67	360.88	366.1	371.31	376.52	381.73	386.94	392.16	397.37	402.58	407.79	413	418.22	423.43	428.64	433.85	439.06	444.28	449.49	454.7	459.91	465.12	470.33	475.55	480.76	485.97	491.18	496.39	501.61	505.08	508.56	512.03	515.5	518.98	522.45	525.93	529.4	532.88	528.04	519.63	510.47	500.57	489.93	478.55	466.42	453.54	439.93	425.57	410.47	394.62	378.03	360.7	342.62	323.8	304.24	283.93	262.88	241.09	218.55
259.14	264.64	270.15	275.65	281.16	286.66	292.17	297.67	303.18	308.68	314.19	319.69	325.2	330.7	336.21	341.71	347.22	352.72	358.23	363.73	369.24	374.74	380.25	385.75	391.26	396.76	402.27	407.77	413.28	418.79	424.29	429.8	435.3	440.81	446.31	451.82	457.32	462.83	468.33	473.84	479.34	484.85	490.35	495.86	501.36	506.87	510.54	514.21	517.88	521.55	525.22	528.89	523.24	512.1	500.96	489.82	478.68	467.54	456.4	445.26	434.12	422.98	411.84	400.7	389.56	378.42	367.28	356.14	345	333.86	322.72	311.58	300.44	289.3	278.16	267.02
253.47	259.19	264.9	270.62	276.33	282.05	287.77	293.48	299.2	304.91	310.63	316.35	322.06	327.78	333.5	339.21	344.93	350.64	356.36	362.08	367.79	373.51	379.22	384.94	390.66	396.37	402.09	407.8	413.52	419.24	424.95	430.67	436.38	442.1	447.82	453.53	459.25	464.96	470.68	476.4	482.11	487.83	493.54	499.26	504.98	510.69	514.5	518.31	522.12	525.93	523.06	512.93	502.8	492.67	482.54	472.41	462.28	452.15	442.02	431.89	421.76	411.63	401.5	391.37	381.24	371.11	360.98	350.85	340.71	330.58	320.45	310.32	300.19	290.06	279.93	269.8
252.9	258.63	264.36	270.09	275.82	281.55	287.28	293.01	298.74	304.47	310.2	315.93	321.66	327.4	333.13	338.86	344.59	350.32	356.05	361.78	367.51	373.24	378.97	384.7	390.43	396.16	401.89	407.62	413.35	419.08	424.81	430.54	436.27	442	447.73	453.46	459.19	464.92	470.65	476.38	482.12	487.85	493.58	499.31	505.04	510.77	514.59	518.41	522.23	526.05	522.78	512.66	502.54	492.42	482.3	472.18	462.06	451.94	441.82	431.71	421.59	411.47	401.35	391.23	381.11	370.99	360.87	350.75	340.63	330.51	320.39	310.27	300.15	290.03	279.91	269.79
253.19	258.91	264.63	270.35	276.06	281.78	287.5	293.21	298.93	304.65	310.37	316.08	321.8	327.52	333.23	338.95	344.67	350.39	356.1	361.82	367.54	373.25	378.97	384.69	390.41	396.12	401.84	407.56	413.27	418.99	424.71	430.42	436.14	441.86	447.58	453.29	459.01	464.73	470.44	476.16	481.88	487.6	493.31	499.03	504.75	510.46	514.28	518.09	521.9	525.71	522.83	512.7	502.56	492.43	482.3	472.16	462.03	451.9	441.77	431.63	421.5	411.37	401.23	391.1	380.97	370.83	360.7	350.57	340.43	330.3	320.17	310.03	299.9	289.77	279.64	269.5
276.83	282.02	287.21	292.4	297.6	302.79	307.98	313.17	318.36	323.56	328.75	333.94	339.13	344.32	349.51	354.71	359.9	365.09	370.28	375.47	380.67	385.86	391.05	396.24	401.43	406.62	411.82	417.01	422.2	427.39	432.58	437.78	442.97	448.16	453.35	458.54	463.73	468.93	474.12	479.31	484.5	489.69	494.89	500.08	505.27	510.46	513.92	517.38	520.85	524.31	523.57	513.44	503.3	493.17	483.03	472.89	462.76	452.62	442.49	432.35	422.22	412.08	401.94	391.81	381.67	371.54	361.4	351.26	341.13	330.99	320.86	310.72	300.59	290.45	280.31	270.18
254.72	260.3	265.88	271.47	277.05	282.63	288.21	293.79	299.37	304.95	310.53	316.11	321.69	327.28	332.86	338.44	344.02	349.6	355.18	360.76	366.34	371.92	377.5	383.09	388.67	394.25	399.83	405.41	410.99	416.57	422.15	427.73	433.31	438.9	444.48	450.06	455.64	461.22	466.8	472.38	477.96	483.54	489.12	494.71	500.29	505.87	509.59	513.31	517.03	520.75	524.47	528.19	531.91	535.63	539.35	543.07	546.79	537.05	527.54	516.88	505.06	492.08	477.95	462.66	446.21	428.6	409.84	389.91	368.83	346.6	323.2	298.65	272.94	246.07	218.04	188.86
287.24	291.99	296.74	301.49	306.24	310.99	315.74	320.48	325.23	329.98	334.73	339.48	344.23	348.98	353.73	358.48	363.23	367.97	372.72	377.47	382.22	386.97	391.72	396.47	401.22	405.97	410.72	415.46	420.21	424.96	429.71	434.46	439.21	443.96	448.71	453.46	458.21	462.95	467.7	472.45	477.2	481.95	486.7	491.45	496.2	500.95	504.11	507.28	510.44	513.61	516.78	519.94	523.11	526.27	529.44	526.02	517.72	508.67	498.88	488.33	477.05	465.01	452.23	438.7	424.43	409.41	393.64	377.12	359.86	341.85	323.1	303.6	283.35	262.35	240.61	218.12
257.14	262.64	268.13	273.63	279.13	284.63	290.13	295.63	301.13	306.62	312.12	317.62	323.12	328.62	334.12	339.62	345.11	350.61	356.11	361.61	367.11	372.61	378.11	383.6	389.1	394.6	400.1	405.6	411.1	416.6	422.09	427.59	433.09	438.59	444.09	449.59	455.09	460.58	466.08	471.58	477.08	482.58	488.08	493.58	499.07	504.57	508.24	511.9	515.57	519.24	522.9	526.57	530.23	533.9	537.56	541.23	544.9	548.56	534.45	519.45	503.97	488.02	471.6	454.7	437.32	419.47	401.15	382.35	363.07	343.32	323.1	302.4	281.23	259.58	237.46	214.86
260.44	265.94	271.43	276.92	282.41	287.91	293.4	298.89	304.38	309.88	315.37	320.86	326.36	331.85	337.34	342.83	348.33	353.82	359.31	364.8	370.3	375.79	381.28	386.78	392.27	397.76	403.25	408.75	414.24	419.73	425.23	430.72	436.21	441.7	447.2	452.69	458.18	463.67	469.17	474.66	480.15	485.65	491.14	496.63	502.12	507.62	511.28	514.94	518.6	522.26	519.76	509.77	499.78	489.79	479.8	469.81	459.82	449.82	439.83	429.84	419.85	409.86	399.87	389.88	379.88	369.89	359.9	349.91	339.92	329.93	319.94	309.94	299.95	289.96	279.97	269.98
262.04	267.48	272.92	278.35	283.79	289.22	294.66	300.1	305.53	310.97	316.4	321.84	327.28	332.71	338.15	343.58	349.02	354.45	359.89	365.33	370.76	376.2	381.63	387.07	392.51	397.94	403.38	408.81	414.25	419.69	425.12	430.56	435.99	441.43	446.86	452.3	457.74	463.17	468.61	474.04	479.48	484.92	490.35	495.79	501.22	506.66	510.28	513.91	517.53	521.16	519.04	509.09	499.13	489.18	479.22	469.27	459.31	449.36	439.4	429.45	419.49	409.54	399.58	389.63	379.67	369.72	359.77	349.81	339.86	329.9	319.95	309.99	300.04	290.08	280.13	270.17
263.72	269.1	274.48	279.86	285.24	290.62	296	301.38	306.76	312.14	317.52	322.9	328.28	333.66	339.04	344.42	349.8	355.18	360.56	365.94	371.32	376.7	382.08	387.46	392.84	398.22	403.6	408.98	414.36	419.74	425.12	430.5	435.88	441.26	446.64	452.02	457.4	462.78	468.16	473.54	478.91	484.29	489.67	495.05	500.43	505.81	509.4	512.99	516.57	520.16	518.04	508.14	498.23	488.32	478.41	468.51	458.6	448.69	438.78	428.88	418.97	409.06	399.15	389.25	379.34	369.43	359.52	349.62	339.71	329.8	319.89	309.99	300.08	290.17	280.26	270.35
273.65	278.74	283.81	288.89	293.95	299.01	304.07	309.12	314.16	319.2	324.24	329.26	334.28	339.3	344.31	349.32	354.32	359.31	364.3	369.28	374.26	379.23	384.19	389.15	394.11	399.06	404	408.94	413.87	418.8	423.72	428.63	433.54	438.45	443.34	448.24	453.12	458	462.88	467.75	472.61	477.47	482.33	487.17	492.02	496.85	500.07	503.29	506.51	509.72	512.93	516.14	519.35	522.55	525.75	522.6	513.91	504.56	494.55	483.88	472.55	460.56	447.91	434.6	420.64	406.01	390.73	374.79	358.18	340.92	323	304.42	285.18	265.28	244.72	223.51
268.72	273.88	279.03	284.19	289.34	294.49	299.65	304.8	309.96	315.11	320.27	325.42	330.58	335.73	340.89	346.04	351.19	356.35	361.5	366.66	371.81	376.97	382.12	387.28	392.43	397.59	402.74	407.89	413.05	418.2	423.36	428.51	433.67	438.82	443.98	449.13	454.29	459.44	464.59	469.75	474.9	480.06	485.21	490.37	495.52	500.68	504.11	507.55	510.99	514.42	517.86	521.29	524.73	528.17	531.6	535.04	538.48	531.18	522.31	512.25	501	488.56	474.94	460.12	444.11	426.92	408.53	388.96	368.2	346.24	323.1	298.77	273.25	246.53	218.63	189.54
268.36	273.59	278.82	284.05	289.28	294.51	299.74	304.97	310.2	315.43	320.66	325.89	331.12	336.35	341.58	346.81	352.05	357.28	362.51	367.74	372.97	378.2	383.43	388.66	393.89	399.12	404.35	409.58	414.81	420.04	425.27	430.5	435.73	440.96	446.19	451.42	456.65	461.88	467.11	472.34	477.57	482.8	488.03	493.26	498.49	503.72	507.21	510.7	514.18	517.67	515.56	505.8	496.04	486.28	476.52	466.76	457	447.24	437.48	427.72	417.96	408.2	398.44	388.68	378.92	369.16	359.4	349.64	339.88	330.12	320.36	310.6	300.84	291.08	281.32	271.56
284.59	289.3	294.02	298.73	303.45	308.16	312.88	317.59	322.3	327.02	331.73	336.45	341.16	345.87	350.59	355.3	360.02	364.73	369.45	374.16	378.87	383.59	388.3	393.02	397.73	402.45	407.16	411.87	416.59	421.3	426.02	430.73	435.44	440.16	444.87	449.59	454.3	459.02	463.73	468.44	473.16	477.87	482.59	487.3	492.02	496.73	499.87	503.02	506.16	509.3	512.44	515.59	518.16	507.49	496.81	486.14	475.47	464.79	454.12	443.45	432.77	422.1	411.43	400.75	390.08	379.41	368.73	358.06	347.39	336.71	326.04	315.37	304.69	294.02	283.35	272.67
285.05	289.75	294.45	299.15	303.85	308.55	313.25	317.95	322.65	327.35	332.05	336.75	341.45	346.15	350.85	355.55	360.25	364.95	369.65	374.35	379.05	383.75	388.45	393.15	397.85	402.56	407.26	411.96	416.66	421.36	426.06	430.76	435.46	440.16	444.86	449.56	454.26	458.96	463.66	468.36	473.06	477.76	482.46	487.16	491.86	496.56	499.7	502.83	505.96	509.1	512.23	515.36	516.76	506.17	495.58	485	474.41	463.82	453.23	442.65	432.06	421.47	410.89	400.3	389.71	379.12	368.54	357.95	347.36	336.78	326.19	315.6	305.01	294.43	283.84	273.25
219.64	227.06	234.44	241.75	249.02	256.23	263.38	270.49	277.54	284.54	291.48	298.37	305.21	311.99	318.73	325.4	332.03	338.6	345.12	351.59	358	364.36	370.66	376.92	383.12	389.26	395.36	401.4	407.38	413.32	419.2	425.02	430.8	436.52	442.19	447.8	453.36	458.87	464.33	469.73	475.08	480.37	485.61	490.8	495.94	501.02	504.38	507.71	511.02	514.31	517.58	520.82	524.03	527.23	530.4	533.54	536.67	539.76	542.84	545.89	548.92	551.92	554.9	557.86	560.79	563.7	566.59	569.45	572.29	533.34	270.22	7.1	-256.02	-519.14	-782.26	-1045.38
265.19	270.28	275.38	280.47	285.56	290.66	295.75	300.84	305.94	311.03	316.12	321.22	326.31	331.4	336.5	341.59	346.68	351.78	356.87	361.96	367.06	372.15	377.24	382.34	387.43	392.52	397.62	402.71	407.8	412.9	417.99	423.08	428.18	433.27	438.36	443.46	448.55	453.65	458.74	463.83	468.93	474.02	479.11	484.21	489.3	494.39	497.79	501.18	504.58	507.97	511.37	514.77	518.16	521.56	524.95	528.35	531.74	535.14	523.61	513.34	501.93	489.37	475.67	460.83	444.84	427.71	409.44	390.02	369.46	347.75	324.9	300.91	275.77	249.49	222.06	193.49
